nome_associado,sobrenome_associado,idade_associado,vlr_transacao_movimento,des_transacao_movimento,data_movimento,numero_cartao,nome_impresso_cartao,data_criacao_cartao,tipo_conta,data_criacao_conta
CLIENTE129,SOBRENOME129,69,186.0,DESC 5,2025-01-01 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
CLIENTE60,SOBRENOME60,66,128.0,DESC 5,2025-01-04 00:00:00,78360334527,CLIENTE77,2024-04-08 13:37:40,POUPANCA,2024-02-06 00:00:00
CLIENTE60,SOBRENOME60,66,53.0,DESC 3,2025-02-22 00:00:00,78360334527,CLIENTE77,2024-04-08 13:37:40,POUPANCA,2024-02-06 00:00:00
CLIENTE59,SOBRENOME59,27,168.0,DESC 5,2025-02-20 00:00:00,54237221478,CLIENTE32,2024-01-08 11:25:41,POUPANCA,2023-07-03 00:00:00
CLIENTE59,SOBRENOME59,27,191.0,DESC 5,2025-02-09 00:00:00,48904917571,CLIENTE177,2024-06-18 04:59:25,POUPANCA,2023-07-03 00:00:00
CLIENTE59,SOBRENOME59,27,141.0,DESC 5,2025-02-26 00:00:00,48904917571,CLIENTE177,2024-06-18 04:59:25,POUPANCA,2023-07-03 00:00:00
CLIENTE59,SOBRENOME59,27,85.0,DESC 2,2025-01-15 00:00:00,48904917571,CLIENTE177,2024-06-18 04:59:25,POUPANCA,2023-07-03 00:00:00
CLIENTE59,SOBRENOME59,27,51.0,DESC 1,2025-01-17 00:00:00,48904917571,CLIENTE177,2024-06-18 04:59:25,POUPANCA,2023-07-03 00:00:00
CLIENTE14,SOBRENOME14,43,22.0,DESC 5,2025-02-06 00:00:00,46827453130,CLIENTE83,2024-04-16 14:21:34,EMPRESARIAL,2024-12-05 00:00:00
CLIENTE14,SOBRENOME14,43,163.0,DESC 5,2025-01-21 00:00:00,46827453130,CLIENTE83,2024-04-16 14:21:34,EMPRESARIAL,2024-12-05 00:00:00
CLIENTE14,SOBRENOME14,43,27.0,DESC 5,2025-02-01 00:00:00,46827453130,CLIENTE83,2024-04-16 14:21:34,EMPRESARIAL,2024-12-05 00:00:00
CLIENTE14,SOBRENOME14,43,169.0,DESC 5,2025-02-24 00:00:00,54173132789,CLIENTE13,2024-07-25 23:31:35,EMPRESARIAL,2024-12-05 00:00:00
CLIENTE14,SOBRENOME14,43,51.0,DESC 5,2025-01-16 00:00:00,54173132789,CLIENTE13,2024-07-25 23:31:35,EMPRESARIAL,2024-12-05 00:00:00
CLIENTE14,SOBRENOME14,43,123.0,DESC 5,2025-01-03 00:00:00,54173132789,CLIENTE13,2024-07-25 23:31:35,EMPRESARIAL,2024-12-05 00:00:00
CLIENTE144,SOBRENOME144,29,148.0,DESC 5,2025-01-23 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,55.0,DESC 5,2025-02-10 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,41.0,DESC 5,2025-01-26 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,84.0,DESC 5,2025-02-06 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,65.0,DESC 5,2025-01-22 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,144.0,DESC 5,2025-02-02 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,124.0,DESC 5,2025-01-01 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,90.0,DESC 4,2025-01-21 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE144,SOBRENOME144,29,34.0,DESC 5,2025-02-19 00:00:00,59856248651,CLIENTE82,2024-07-06 18:47:10,EMPRESARIAL,2024-08-16 00:00:00
CLIENTE157,SOBRENOME157,47,65.0,DESC 5,2025-01-26 00:00:00,54216784008,CLIENTE102,2024-06-22 04:39:22,CORRENTE,2024-05-13 00:00:00
CLIENTE157,SOBRENOME157,47,151.0,DESC 5,2025-02-13 00:00:00,70386643649,CLIENTE10,2024-04-25 12:51:18,CORRENTE,2024-05-13 00:00:00
CLIENTE157,SOBRENOME157,47,12.0,DESC 5,2025-02-25 00:00:00,70386643649,CLIENTE10,2024-04-25 12:51:18,CORRENTE,2024-05-13 00:00:00
CLIENTE157,SOBRENOME157,47,16.0,DESC 5,2025-02-06 00:00:00,70386643649,CLIENTE10,2024-04-25 12:51:18,CORRENTE,2024-05-13 00:00:00
CLIENTE157,SOBRENOME157,47,169.0,DESC 5,2025-02-09 00:00:00,70386643649,CLIENTE10,2024-04-25 12:51:18,CORRENTE,2024-05-13 00:00:00
CLIENTE157,SOBRENOME157,47,58.0,DESC 5,2025-02-19 00:00:00,46313287346,CLIENTE55,2024-06-30 17:12:30,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,30.0,DESC 5,2025-01-31 00:00:00,46313287346,CLIENTE55,2024-06-30 17:12:30,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,21.0,DESC 4,2025-01-29 00:00:00,46313287346,CLIENTE55,2024-06-30 17:12:30,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,129.0,DESC 4,2025-02-15 00:00:00,46313287346,CLIENTE55,2024-06-30 17:12:30,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,71.0,DESC 5,2025-03-01 00:00:00,68424297853,CLIENTE178,2024-07-28 02:01:01,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,161.0,DESC 5,2025-02-09 00:00:00,68424297853,CLIENTE178,2024-07-28 02:01:01,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,191.0,DESC 4,2025-02-21 00:00:00,68424297853,CLIENTE178,2024-07-28 02:01:01,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,161.0,DESC 1,2025-01-03 00:00:00,68424297853,CLIENTE178,2024-07-28 02:01:01,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,55.0,DESC 1,2025-02-01 00:00:00,55264278425,CLIENTE142,2024-04-15 19:58:20,POUPANCA,2024-06-02 00:00:00
CLIENTE157,SOBRENOME157,47,196.0,DESC 4,2025-01-10 00:00:00,55264278425,CLIENTE142,2024-04-15 19:58:20,POUPANCA,2024-06-02 00:00:00
CLIENTE61,SOBRENOME61,24,162.0,DESC 5,2025-01-29 00:00:00,47301990106,CLIENTE195,2024-03-25 00:02:28,POUPANCA,2024-08-07 00:00:00
CLIENTE61,SOBRENOME61,24,107.0,DESC 5,2025-02-23 00:00:00,49443338426,CLIENTE81,2024-07-01 02:35:53,POUPANCA,2024-08-07 00:00:00
CLIENTE61,SOBRENOME61,24,70.0,DESC 5,2025-01-17 00:00:00,49443338426,CLIENTE81,2024-07-01 02:35:53,POUPANCA,2024-08-07 00:00:00
CLIENTE61,SOBRENOME61,24,45.0,DESC 5,2025-01-04 00:00:00,49443338426,CLIENTE81,2024-07-01 02:35:53,POUPANCA,2024-08-07 00:00:00
CLIENTE124,SOBRENOME124,63,183.0,DESC 5,2025-01-09 00:00:00,91861588260,CLIENTE166,2024-06-12 10:33:12,CORRENTE,2023-04-16 00:00:00
CLIENTE124,SOBRENOME124,63,98.0,DESC 5,2025-01-16 00:00:00,91861588260,CLIENTE166,2024-06-12 10:33:12,CORRENTE,2023-04-16 00:00:00
CLIENTE124,SOBRENOME124,63,191.0,DESC 5,2025-01-31 00:00:00,91861588260,CLIENTE166,2024-06-12 10:33:12,CORRENTE,2023-04-16 00:00:00
CLIENTE124,SOBRENOME124,63,71.0,DESC 5,2025-02-15 00:00:00,91861588260,CLIENTE166,2024-06-12 10:33:12,CORRENTE,2023-04-16 00:00:00
CLIENTE124,SOBRENOME124,63,149.0,DESC 5,2025-01-28 00:00:00,91861588260,CLIENTE166,2024-06-12 10:33:12,CORRENTE,2023-04-16 00:00:00
CLIENTE163,SOBRENOME163,57,80.0,DESC 5,2025-02-27 00:00:00,46274436941,CLIENTE11,2024-03-05 01:39:08,CORRENTE,2023-09-24 00:00:00
CLIENTE163,SOBRENOME163,57,181.0,DESC 5,2025-02-12 00:00:00,46274436941,CLIENTE11,2024-03-05 01:39:08,CORRENTE,2023-09-24 00:00:00
CLIENTE163,SOBRENOME163,57,140.0,DESC 5,2025-01-13 00:00:00,46274436941,CLIENTE11,2024-03-05 01:39:08,CORRENTE,2023-09-24 00:00:00
CLIENTE125,SOBRENOME125,45,180.0,DESC 5,2025-02-09 00:00:00,60018787955,CLIENTE19,2024-01-03 01:28:22,EMPRESARIAL,2023-01-12 00:00:00
CLIENTE125,SOBRENOME125,45,84.0,DESC 5,2025-01-11 00:00:00,60018787955,CLIENTE19,2024-01-03 01:28:22,EMPRESARIAL,2023-01-12 00:00:00
CLIENTE125,SOBRENOME125,45,94.0,DESC 5,2025-02-19 00:00:00,60018787955,CLIENTE19,2024-01-03 01:28:22,EMPRESARIAL,2023-01-12 00:00:00
CLIENTE125,SOBRENOME125,45,133.0,DESC 5,2025-01-08 00:00:00,60018787955,CLIENTE19,2024-01-03 01:28:22,EMPRESARIAL,2023-01-12 00:00:00
CLIENTE97,SOBRENOME97,79,143.0,DESC 5,2025-01-08 00:00:00,55837703115,CLIENTE167,2024-02-06 14:19:00,EMPRESARIAL,2023-08-13 00:00:00
CLIENTE97,SOBRENOME97,79,11.0,DESC 5,2025-02-25 00:00:00,55837703115,CLIENTE167,2024-02-06 14:19:00,EMPRESARIAL,2023-08-13 00:00:00
CLIENTE97,SOBRENOME97,79,73.0,DESC 5,2025-01-21 00:00:00,55837703115,CLIENTE167,2024-02-06 14:19:00,EMPRESARIAL,2023-08-13 00:00:00
CLIENTE97,SOBRENOME97,79,126.0,DESC 4,2025-02-26 00:00:00,55837703115,CLIENTE167,2024-02-06 14:19:00,EMPRESARIAL,2023-08-13 00:00:00
CLIENTE97,SOBRENOME97,79,67.0,DESC 5,2025-01-21 00:00:00,74131858117,CLIENTE169,2024-07-29 19:46:37,EMPRESARIAL,2023-08-13 00:00:00
CLIENTE97,SOBRENOME97,79,27.0,DESC 2,2025-02-03 00:00:00,74131858117,CLIENTE169,2024-07-29 19:46:37,EMPRESARIAL,2023-08-13 00:00:00
CLIENTE73,SOBRENOME73,57,44.0,DESC 5,2025-02-27 00:00:00,76969558523,CLIENTE145,2024-05-21 02:37:36,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,104.0,DESC 5,2025-01-21 00:00:00,76969558523,CLIENTE145,2024-05-21 02:37:36,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,125.0,DESC 2,2025-02-09 00:00:00,76969558523,CLIENTE145,2024-05-21 02:37:36,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,38.0,DESC 5,2025-01-23 00:00:00,58570624395,CLIENTE98,2024-05-27 09:45:13,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,50.0,DESC 5,2025-01-19 00:00:00,58570624395,CLIENTE98,2024-05-27 09:45:13,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,158.0,DESC 5,2025-01-17 00:00:00,58570624395,CLIENTE98,2024-05-27 09:45:13,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,121.0,DESC 5,2025-02-13 00:00:00,58570624395,CLIENTE98,2024-05-27 09:45:13,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,178.0,DESC 5,2025-01-15 00:00:00,58570624395,CLIENTE98,2024-05-27 09:45:13,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,116.0,DESC 5,2025-01-30 00:00:00,58570624395,CLIENTE98,2024-05-27 09:45:13,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,88.0,DESC 5,2025-02-22 00:00:00,83094347703,CLIENTE102,2024-02-25 23:15:54,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,20.0,DESC 5,2025-02-26 00:00:00,83094347703,CLIENTE102,2024-02-25 23:15:54,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,160.0,DESC 5,2025-02-12 00:00:00,83094347703,CLIENTE102,2024-02-25 23:15:54,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,77.0,DESC 5,2025-01-24 00:00:00,83094347703,CLIENTE102,2024-02-25 23:15:54,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,183.0,DESC 5,2025-01-10 00:00:00,63041232237,CLIENTE43,2024-07-22 12:39:03,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,136.0,DESC 5,2025-02-28 00:00:00,63041232237,CLIENTE43,2024-07-22 12:39:03,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,149.0,DESC 5,2025-02-10 00:00:00,63041232237,CLIENTE43,2024-07-22 12:39:03,CORRENTE,2023-02-14 00:00:00
CLIENTE73,SOBRENOME73,57,63.0,DESC 3,2025-02-09 00:00:00,63041232237,CLIENTE43,2024-07-22 12:39:03,CORRENTE,2023-02-14 00:00:00
CLIENTE160,SOBRENOME160,21,114.0,DESC 5,2025-02-20 00:00:00,78480742787,CLIENTE72,2024-06-05 22:29:12,EMPRESARIAL,2023-04-19 00:00:00
CLIENTE160,SOBRENOME160,21,163.0,DESC 5,2025-02-09 00:00:00,78480742787,CLIENTE72,2024-06-05 22:29:12,EMPRESARIAL,2023-04-19 00:00:00
CLIENTE160,SOBRENOME160,21,8.0,DESC 2,2025-02-17 00:00:00,78480742787,CLIENTE72,2024-06-05 22:29:12,EMPRESARIAL,2023-04-19 00:00:00
CLIENTE160,SOBRENOME160,21,149.0,DESC 5,2025-02-14 00:00:00,78480742787,CLIENTE72,2024-06-05 22:29:12,EMPRESARIAL,2023-04-19 00:00:00
CLIENTE133,SOBRENOME133,31,128.0,DESC 5,2025-02-14 00:00:00,61179632896,CLIENTE27,2024-03-23 07:38:46,POUPANCA,2024-11-06 00:00:00
CLIENTE133,SOBRENOME133,31,107.0,DESC 5,2025-01-20 00:00:00,61179632896,CLIENTE27,2024-03-23 07:38:46,POUPANCA,2024-11-06 00:00:00
CLIENTE133,SOBRENOME133,31,55.0,DESC 5,2025-02-23 00:00:00,61179632896,CLIENTE27,2024-03-23 07:38:46,POUPANCA,2024-11-06 00:00:00
CLIENTE133,SOBRENOME133,31,28.0,DESC 5,2025-02-27 00:00:00,61179632896,CLIENTE27,2024-03-23 07:38:46,POUPANCA,2024-11-06 00:00:00
CLIENTE133,SOBRENOME133,31,32.0,DESC 5,2025-02-15 00:00:00,61179632896,CLIENTE27,2024-03-23 07:38:46,POUPANCA,2024-11-06 00:00:00
CLIENTE133,SOBRENOME133,31,147.0,DESC 5,2025-02-07 00:00:00,61179632896,CLIENTE27,2024-03-23 07:38:46,POUPANCA,2024-11-06 00:00:00
CLIENTE197,SOBRENOME197,28,39.0,DESC 5,2025-01-26 00:00:00,49769104665,CLIENTE192,2024-07-08 17:14:48,EMPRESARIAL,2024-09-13 00:00:00
CLIENTE197,SOBRENOME197,28,140.0,DESC 1,2025-02-28 00:00:00,49769104665,CLIENTE192,2024-07-08 17:14:48,EMPRESARIAL,2024-09-13 00:00:00
CLIENTE17,SOBRENOME17,43,15.0,DESC 5,2025-02-26 00:00:00,72382840897,CLIENTE121,2024-02-21 16:15:12,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,167.0,DESC 5,2025-01-17 00:00:00,72382840897,CLIENTE121,2024-02-21 16:15:12,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,90.0,DESC 5,2025-01-11 00:00:00,72382840897,CLIENTE121,2024-02-21 16:15:12,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,136.0,DESC 5,2025-01-14 00:00:00,72382840897,CLIENTE121,2024-02-21 16:15:12,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,197.0,DESC 5,2025-02-16 00:00:00,72382840897,CLIENTE121,2024-02-21 16:15:12,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,70.0,DESC 5,2025-02-28 00:00:00,60677360198,CLIENTE120,2024-02-08 15:03:41,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,32.0,DESC 3,2025-02-15 00:00:00,60677360198,CLIENTE120,2024-02-08 15:03:41,POUPANCA,2024-04-16 00:00:00
CLIENTE17,SOBRENOME17,43,166.0,DESC 3,2025-01-14 00:00:00,60677360198,CLIENTE120,2024-02-08 15:03:41,POUPANCA,2024-04-16 00:00:00
CLIENTE139,SOBRENOME139,71,184.0,DESC 5,2025-01-11 00:00:00,57066288328,CLIENTE118,2024-01-02 13:52:48,POUPANCA,2023-12-13 00:00:00
CLIENTE139,SOBRENOME139,71,57.0,DESC 1,2025-01-19 00:00:00,57066288328,CLIENTE118,2024-01-02 13:52:48,POUPANCA,2023-12-13 00:00:00
CLIENTE139,SOBRENOME139,71,16.0,DESC 5,2025-01-24 00:00:00,57066288328,CLIENTE118,2024-01-02 13:52:48,POUPANCA,2023-12-13 00:00:00
CLIENTE69,SOBRENOME69,34,114.0,DESC 5,2025-01-21 00:00:00,77920071284,CLIENTE124,2024-04-13 18:15:32,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE69,SOBRENOME69,34,27.0,DESC 5,2025-02-22 00:00:00,77920071284,CLIENTE124,2024-04-13 18:15:32,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE69,SOBRENOME69,34,135.0,DESC 5,2025-01-10 00:00:00,77920071284,CLIENTE124,2024-04-13 18:15:32,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE69,SOBRENOME69,34,112.0,DESC 3,2025-02-19 00:00:00,77920071284,CLIENTE124,2024-04-13 18:15:32,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE69,SOBRENOME69,34,33.0,DESC 5,2025-02-12 00:00:00,51715833902,CLIENTE12,2024-04-04 09:51:43,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE69,SOBRENOME69,34,48.0,DESC 5,2025-01-09 00:00:00,51715833902,CLIENTE12,2024-04-04 09:51:43,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE69,SOBRENOME69,34,72.0,DESC 2,2025-01-11 00:00:00,51715833902,CLIENTE12,2024-04-04 09:51:43,EMPRESARIAL,2024-09-02 00:00:00
CLIENTE52,SOBRENOME52,60,177.0,DESC 5,2025-01-12 00:00:00,79537538367,CLIENTE180,2024-05-23 07:25:49,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,92.0,DESC 5,2025-01-13 00:00:00,79537538367,CLIENTE180,2024-05-23 07:25:49,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,91.0,DESC 1,2025-02-22 00:00:00,79537538367,CLIENTE180,2024-05-23 07:25:49,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,129.0,DESC 4,2025-01-01 00:00:00,79537538367,CLIENTE180,2024-05-23 07:25:49,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,57.0,DESC 5,2025-02-13 00:00:00,62936828591,CLIENTE169,2024-05-22 09:42:12,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,50.0,DESC 5,2025-01-15 00:00:00,62936828591,CLIENTE169,2024-05-22 09:42:12,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,189.0,DESC 5,2025-01-21 00:00:00,62936828591,CLIENTE169,2024-05-22 09:42:12,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,6.0,DESC 5,2025-02-12 00:00:00,62936828591,CLIENTE169,2024-05-22 09:42:12,CORRENTE,2023-12-05 00:00:00
CLIENTE52,SOBRENOME52,60,86.0,DESC 1,2025-01-04 00:00:00,62936828591,CLIENTE169,2024-05-22 09:42:12,CORRENTE,2023-12-05 00:00:00
CLIENTE106,SOBRENOME106,39,190.0,DESC 5,2025-02-25 00:00:00,86986795113,CLIENTE119,2024-03-15 00:34:06,CORRENTE,2024-11-10 00:00:00
CLIENTE106,SOBRENOME106,39,74.0,DESC 5,2025-02-19 00:00:00,86986795113,CLIENTE119,2024-03-15 00:34:06,CORRENTE,2024-11-10 00:00:00
CLIENTE106,SOBRENOME106,39,49.0,DESC 5,2025-02-04 00:00:00,86986795113,CLIENTE119,2024-03-15 00:34:06,CORRENTE,2024-11-10 00:00:00
CLIENTE106,SOBRENOME106,39,96.0,DESC 5,2025-02-19 00:00:00,86986795113,CLIENTE119,2024-03-15 00:34:06,CORRENTE,2024-11-10 00:00:00
CLIENTE106,SOBRENOME106,39,71.0,DESC 5,2025-02-23 00:00:00,88874412654,CLIENTE101,2024-07-25 14:27:16,CORRENTE,2024-11-10 00:00:00
CLIENTE106,SOBRENOME106,39,135.0,DESC 5,2025-02-20 00:00:00,88874412654,CLIENTE101,2024-07-25 14:27:16,CORRENTE,2024-11-10 00:00:00
CLIENTE112,SOBRENOME112,26,42.0,DESC 5,2025-02-08 00:00:00,89214328510,CLIENTE168,2024-03-25 01:18:08,CORRENTE,2023-06-24 00:00:00
CLIENTE112,SOBRENOME112,26,160.0,DESC 5,2025-01-18 00:00:00,89214328510,CLIENTE168,2024-03-25 01:18:08,CORRENTE,2023-06-24 00:00:00
CLIENTE112,SOBRENOME112,26,152.0,DESC 1,2025-02-24 00:00:00,89214328510,CLIENTE168,2024-03-25 01:18:08,CORRENTE,2023-06-24 00:00:00
CLIENTE112,SOBRENOME112,26,110.0,DESC 4,2025-01-28 00:00:00,89214328510,CLIENTE168,2024-03-25 01:18:08,CORRENTE,2023-06-24 00:00:00
CLIENTE141,SOBRENOME141,71,176.0,DESC 5,2025-02-23 00:00:00,46791958912,CLIENTE41,2024-03-06 21:23:22,EMPRESARIAL,2023-10-20 00:00:00
CLIENTE141,SOBRENOME141,71,26.0,DESC 5,2025-01-29 00:00:00,46791958912,CLIENTE41,2024-03-06 21:23:22,EMPRESARIAL,2023-10-20 00:00:00
CLIENTE172,SOBRENOME172,31,123.0,DESC 5,2025-02-24 00:00:00,46858396832,CLIENTE71,2024-04-28 09:24:13,POUPANCA,2023-05-02 00:00:00
CLIENTE172,SOBRENOME172,31,143.0,DESC 5,2025-01-28 00:00:00,46858396832,CLIENTE71,2024-04-28 09:24:13,POUPANCA,2023-05-02 00:00:00
CLIENTE172,SOBRENOME172,31,53.0,DESC 4,2025-02-02 00:00:00,46858396832,CLIENTE71,2024-04-28 09:24:13,POUPANCA,2023-05-02 00:00:00
CLIENTE172,SOBRENOME172,31,187.0,DESC 5,2025-02-20 00:00:00,45402294085,CLIENTE109,2024-07-11 09:30:21,POUPANCA,2023-05-02 00:00:00
CLIENTE172,SOBRENOME172,31,20.0,DESC 5,2025-02-19 00:00:00,45402294085,CLIENTE109,2024-07-11 09:30:21,POUPANCA,2023-05-02 00:00:00
CLIENTE172,SOBRENOME172,31,171.0,DESC 1,2025-01-01 00:00:00,45402294085,CLIENTE109,2024-07-11 09:30:21,POUPANCA,2023-05-02 00:00:00
CLIENTE130,SOBRENOME130,41,45.0,DESC 5,2025-02-24 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,142.0,DESC 5,2025-01-18 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,50.0,DESC 5,2025-02-01 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,171.0,DESC 5,2025-01-15 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,31.0,DESC 5,2025-01-09 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,190.0,DESC 4,2025-03-01 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,146.0,DESC 5,2025-01-16 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,81.0,DESC 5,2025-02-14 00:00:00,59684037992,CLIENTE198,2024-04-28 18:41:32,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,94.0,DESC 5,2025-02-15 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,67.0,DESC 5,2025-02-05 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,103.0,DESC 5,2025-01-21 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,139.0,DESC 5,2025-02-07 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,113.0,DESC 5,2025-02-09 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,57.0,DESC 2,2025-01-01 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,57.0,DESC 2,2025-02-11 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,99.0,DESC 4,2025-01-04 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,90.0,DESC 2,2025-02-16 00:00:00,73162650527,CLIENTE37,2024-01-09 04:18:13,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,186.0,DESC 5,2025-01-10 00:00:00,82715876043,CLIENTE179,2024-05-01 14:01:43,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,174.0,DESC 5,2025-01-25 00:00:00,82715876043,CLIENTE179,2024-05-01 14:01:43,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,143.0,DESC 5,2025-01-06 00:00:00,82715876043,CLIENTE179,2024-05-01 14:01:43,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,106.0,DESC 4,2025-01-26 00:00:00,82715876043,CLIENTE179,2024-05-01 14:01:43,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,140.0,DESC 3,2025-02-09 00:00:00,82715876043,CLIENTE179,2024-05-01 14:01:43,POUPANCA,2023-10-20 00:00:00
